symbol,asset_id,event_time,price_usd,open_price_usd,min_price_usd_24h,max_price_usd_24h,volume_24h,market_cap_usd,change_pct_24h
XRP,ripple,2024-01-02T23:28:00Z,42214.145466,40505.237554,40513.303582,45758.625299,571932104.876,470811057605.268,-11.5821
BTC,bitcoin,2024-01-03T12:04:00Z,43233.607395,41768.202972,41479.433221,45350.997597,1342458019.28,408814577651.463,-12.9362
XRP,ripple,2024-01-05T08:11:00Z,15194.586346,14648.306173,14220.106721,15923.733583,3525231446.941,494037166787.968,-14.9002
XRP,ripple,2024-01-06T17:11:00Z,31454.7917,32756.923578,31234.58084,33316.905716,3263590632.886,1440278197551.365,-9.8164
SOL,solana,2024-01-04T00:40:00Z,94534.780811,90868.132683,88113.614234,96400.821814,3732012658.633,234863643612.849,16.405
SOL,solana,2024-01-03T14:29:00Z,8572.821754,9210.362394,8375.211908,9151.084972,1848932776.914,1756690445670.025,-8.6819
AAVE,aave,2024-01-04T17:29:00Z,83038.492463,80432.063284,82865.118089,85876.686184,2763194479.067,1895178585800.791,2.7152
LINK,chainlink,2024-01-07T16:01:00Z,14632.447194,14980.178482,13752.264642,15374.146486,4308363249.765,883838790631.773,-16.9042
ADA,cardano,2024-01-05T07:09:00Z,72535.133941,75039.57715,68438.266607,74101.499791,4940334214.827,687520761372.656,21.8882
ADA,cardano,2024-01-01T07:29:00Z,44848.379779,47237.071997,43170.326687,46273.088782,2292035063.743,612993224940.007,-4.9756
SOL,solana,2024-01-05T04:26:00Z,34511.319546,33455.226316,32856.952753,36963.309058,4955893771.148,966192114196.676,-3.224
ADA,cardano,2024-01-02T17:19:00Z,44294.157067,44744.701787,42445.330007,44949.088752,486771342.491,1557807946497.36,-12.2474
DOT,polkadot,2024-01-04T12:12:00Z,29076.667718,29816.565947,28288.619549,29771.226728,1132681129.466,136157734366.376,2.8366
LTC,litecoin,2024-01-04T04:05:00Z,30285.563683,30847.553934,29750.125186,31522.891198,4501597814.311,517265217235.946,13.7627
LTC,litecoin,2024-01-06T18:01:00Z,75765.009357,73132.903474,73912.619343,80459.228508,3290858.383,403332131677.283,11.2037
AAVE,aave,2024-01-07T03:01:00Z,84752.304571,81459.747485,79679.781904,86501.696828,896827042.55,1870920346594.458,-9.4856
DOGE,dogecoin,2024-01-04T14:34:00Z,33412.341158,34885.126578,33282.187063,36644.508458,214663772.227,64724539152.534,15.8186
DOGE,dogecoin,2024-01-04T10:56:00Z,73972.04344,78670.12528,72409.477764,79327.416117,1705302690.871,398202277666.484,2.7425
XRP,ripple,2024-01-05T02:11:00Z,14461.646487,14740.339098,14212.175885,15451.534662,1864617808.894,136463778764.606,-16.6428
SOL,solana,2024-01-03T09:02:00Z,81856.537397,82654.931626,76189.812521,82346.191271,3999946725.521,1419328031858.981,-14.9454
LTC,litecoin,2024-01-07T20:18:00Z,72803.804787,75639.551912,66598.418169,73294.449657,4884703584.498,671890461451.539,-11.6381
BTC,bitcoin,2024-01-05T13:05:00Z,24400.375968,24702.384154,24305.702999,26585.022055,2545353131.361,1646808137351.148,11.7427
LINK,chainlink,2024-01-02T06:40:00Z,41766.199547,41927.053459,41384.165848,44337.567549,440111086.395,1749936301636.231,12.5305
LTC,litecoin,2024-01-04T01:59:00Z,40264.774012,38802.304225,37361.126295,41885.145013,4490557558.264,1509565853876.431,0.4401
LTC,litecoin,2024-01-01T03:11:00Z,39460.924838,39166.176749,38240.517471,41424.18388,3506073626.189,1926428583397.18,-3.5128
DOGE,dogecoin,2024-01-01T04:10:00Z,,54569.640755,51075.360207,56216.095444,507103779.206,1956586624887.501,13.0332
XRP,ripple,2024-01-06T18:47:00Z,15677.63681,15953.257068,15359.997176,16052.534814,3615005516.521,566141719268.632,10.2122
XRP,ripple,2024-01-06T06:56:00Z,729.809815,755.470854,714.381009,747.66262,284366658.309,238050264589.463,-16.0239
BTC,bitcoin,2024-01-05T20:51:00Z,4277.514118,4170.799177,4228.531577,4384.976798,3443438783.72,1381737686872.514,-9.1062
BTC,bitcoin,2024-01-02T04:12:00Z,44015.422645,44444.208551,43155.145704,47335.679528,3415787369.192,10171111788.224,24.3289
AAVE,aave,2024-01-02T08:19:00Z,47724.704161,45084.240679,43910.34086,49014.899871,2489511105.783,1515393511461.4,8.1415
DOGE,dogecoin,2024-01-06T01:38:00Z,28916.043504,28710.137863,27617.284891,30372.542206,1412705275.932,1020108976443.186,-6.2079
LTC,litecoin,2024-01-04T13:06:00Z,50688.676245,49842.989647,47689.933785,51047.870062,595633555.694,1503613699550.098,-5.5162
AAVE,aave,2024-01-04T05:33:00Z,40552.428409,38479.612525,38319.811514,41886.466042,318215792.089,1306546121443.914,21.1504
DOT,polkadot,2024-01-06T10:53:00Z,61120.685412,64278.447017,57953.04477,62507.313713,1296323460.81,1375040564383.114,-16.7949
ADA,cardano,2024-01-06T11:20:00Z,47657.275003,49599.532405,46882.854423,50197.155138,2125415614.195,839822468137.021,6.1477
ADA,cardano,2024-01-02T13:02:00Z,41048.702437,43519.365029,40040.856772,44137.857686,3347097306.102,1783491888048.079,-2.7715
BTC,bitcoin,2024-01-06T04:05:00Z,72382.193593,68475.392634,70481.770794,76040.820877,4157479469.599,5353932753.434,8.9707
ADA,cardano,2024-01-04T22:35:00Z,36330.367789,35375.829871,33598.134802,36924.952313,2585874509.078,139741894433.02,-17.8165
LTC,litecoin,2024-01-04T23:49:00Z,76777.325937,76439.323281,75128.499828,80363.944879,3549784294.142,65856051025.662,9.3751
BTC,bitcoin,2024-01-05T11:55:00Z,58572.686918,58052.826088,57921.738593,61075.025679,3073171359.123,1246243040136.878,-15.9729
ADA,cardano,2024-01-07T03:17:00Z,60350.672334,60194.453307,56212.976933,62206.378475,3497024814.673,1131621925722.64,-5.0173
ADA,cardano,2024-01-02T05:38:00Z,87160.474965,86597.295906,82700.883671,89895.565935,3387482526.421,1274233258889.406,-13.2609
DOT,polkadot,2024-01-04T03:50:00Z,28016.655383,26536.46449,25699.366082,28671.603108,2127317634.675,346135559159.868,15.5739
SOL,solana,2024-01-03T18:35:00Z,64339.898248,61415.065914,60294.389217,65595.555881,4498183261.017,611261850416.368,-0.8383
XRP,ripple,2024-01-07T00:26:00Z,85448.138419,78044.035062,77568.099859,86813.16183,853158040.053,345635545309.999,19.817
LINK,chainlink,2024-01-07T10:36:00Z,82491.913824,78038.526853,77886.362843,85357.816834,4552021387.805,1838114234043.271,-15.534
DOT,polkadot,2024-01-01T17:53:00Z,16578.712292,16895.533132,15619.17393,16801.929052,-37206.481557314466,245889252883.036,20.1245
XRP,ripple,2024-01-03T12:00:00Z,75616.052654,73436.98234,72869.804995,79913.182249,1930030611.871,593873174930.467,16.5285
LTC,litecoin,2024-01-03T15:12:00Z,29548.215995,29484.680439,28322.118618,30998.933678,4976516258.758,1181008199614.819,-7.2491
XRP,ripple,2024-01-04T05:05:00Z,30977.037207,32390.165911,30217.737747,33545.908552,2574956683.921,1678436647522.096,9.3926
XRP,ripple,2024-01-03T18:19:00Z,52678.935219,51854.088778,49722.084179,53989.976112,4460871928.477,467335637864.947,0.5241
LINK,chainlink,2024-01-03T09:45:00Z,28901.942317,29518.570672,28730.621006,32086.832239,4281430384.958,59394473083.146,21.8936
XRP,ripple,2024-01-06T01:41:00Z,70094.216928,70347.050726,67511.179352,73177.210072,1864773411.081,1076801858747.016,6.1306
LTC,litecoin,2024-01-01T17:15:00Z,29527.059351,28324.52071,27692.504313,31166.532956,-1749.7147644227157,1965228582211.414,4.8076
ETH,ethereum,2024-01-04T06:51:00Z,35061.024214,36114.879078,33119.47862,35651.234523,442769807.301,1156499723526.911,12.2695
SOL,solana,2024-01-06T10:41:00Z,64949.954477,64226.826129,61561.759813,65442.400348,2499927289.313,942048506047.179,9.1391
DOT,polkadot,2024-01-05T13:49:00Z,73860.194517,74107.86582,70743.902861,80369.831258,3894191946.314,1810822075481.056,22.8654
DOT,polkadot,2024-01-02T09:26:00Z,56790.972888,53678.697312,53788.647614,58164.38966,4252604435.782,102038913563.29,-15.9236
LTC,litecoin,2024-01-04T05:07:00Z,67376.811714,67646.743508,60146.49229,67598.253548,2285451792.423,846741055609.803,-3.8952
AAVE,aave,2024-01-04T19:34:00Z,16939.342729,16167.094531,15602.6286,17179.40219,455932233.783,1694328246835.572,-10.4045
ETH,ethereum,2024-01-01T07:24:00Z,65185.880003,64901.143602,61715.826302,70011.661166,4126035712.452,1311633706722.653,-20.0346
DOGE,dogecoin,2024-01-01T03:51:00Z,58109.257348,59221.598661,57423.884811,61678.960041,1614544029.04,794906591552.195,-12.5764
XRP,ripple,2024-01-02T12:39:00Z,4211.775562,4581.750536,4024.564744,4712.455812,2301753573.479,1267334428153.723,-4.1911
ADA,cardano,2024-01-04T04:36:00Z,82309.067753,79078.930893,78656.919809,89525.818514,1723470776.571,1761867922383.35,-2.363
DOGE,dogecoin,2024-01-07T17:40:00Z,33989.077828,34824.49349,33040.855807,37731.991491,633292032.242,1584182415813.782,-24.6928
LTC,litecoin,2024-01-02T20:18:00Z,66632.748036,68087.561761,64044.785479,71382.405465,236119598.146,1114245290278.757,-19.4438
DOT,polkadot,2024-01-02T12:02:00Z,40432.552201,40631.610279,39896.402344,42331.521895,1360113176.253,1868733694155.631,-4.444
ADA,cardano,2024-01-07T13:30:00Z,85183.876466,81701.268813,82129.553861,88653.994648,3309343869.463,1245252324425.221,4.2373
DOT,polkadot,2024-01-06T07:14:00Z,93823.600425,97062.204885,91614.10238,97333.482275,965455267.728,1659624075989.227,3.4718
AAVE,aave,2024-01-01T08:02:00Z,31604.450617,30565.873182,30513.3279,32473.006961,4601399690.067,1863106952798.676,-0.7229
ETH,ethereum,2024-01-06T18:30:00Z,77944.524543,77064.5671,75569.467417,82125.901116,776852727.763,652636552551.539,-19.2362
DOGE,dogecoin,2024-01-06T15:09:00Z,60767.591498,58874.9756,54225.486471,61762.257177,1061205156.675,1764473614364.047,-13.5234
LINK,chainlink,2024-01-02T20:27:00Z,18388.406868,17446.399912,17124.482513,19569.153072,1875832110.519,1938310067890.413,-9.9037
ADA,cardano,2024-01-04T16:05:00Z,22076.205405,22332.908743,20828.223361,22531.530507,442983385.078,1926263513040.145,10.5272
DOGE,dogecoin,2024-01-02T03:49:00Z,61927.291054,62464.18436,60745.523564,62884.921233,1513589535.149,1795969651777.884,8.1822
LINK,chainlink,2024-01-07T03:43:00Z,4373.455398,4133.300739,4242.08175,4494.801619,2589898650.13,1002977154069.553,-0.3903
ETH,ethereum,2024-01-02T23:58:00Z,19809.349955,19404.070252,18967.278295,20793.748384,1446100405.706,1356844958095.542,16.8362
DOT,polkadot,2024-01-03T09:15:00Z,78380.724697,80063.736521,73053.120332,80016.271423,542560561.591,630762181499.258,5.5069
BTC,bitcoin,2024-01-04T12:30:00Z,8475.441546,8410.626042,8191.477998,9017.70678,1727390079.831,1809173102629.578,-20.1602
BTC,bitcoin,2024-01-06T08:23:00Z,22202.177332,22638.909896,22102.735971,24717.782833,467798472.353,1523067201037.689,-15.4833
DOGE,dogecoin,2024-01-04T12:36:00Z,69024.83292,70645.316748,67258.914399,73147.92357,2914847731.701,1673893244372.719,-6.5524
ETH,ethereum,2024-01-01T03:02:00Z,56129.939899,57898.75088,54521.385609,60674.869096,789163518.367,314628890240.357,-12.2652
XRP,ripple,2024-01-03T07:05:00Z,64783.433149,61608.229763,61851.143546,68575.387471,842865936.706,1713261125436.389,13.1396
DOGE,dogecoin,2024-01-07T12:06:00Z,17205.813528,17691.861086,16686.2965,17546.847207,1225687848.676,1311285482957.862,5.3354
AAVE,aave,2024-01-03T12:19:00Z,82923.609214,84424.210157,78211.427072,84521.453206,4457253400.952,830203407456.247,-1.659
SOL,solana,2024-01-04T05:16:00Z,87919.749841,89241.1577,86207.964454,94193.337128,4831946215.416,1523228448820.192,-7.9085
ADA,cardano,2024-01-04T06:20:00Z,47001.889774,49074.580462,45812.639563,49012.77215,209889888.221,1721495926481.141,19.0597
LTC,litecoin,2024-01-02T19:59:00Z,34515.612697,34204.534795,32719.985581,35864.490435,4813437694.278,393363084796.011,-5.4388
BTC,bitcoin,2024-01-04T02:35:00Z,92839.40825,99542.093588,92832.81467,97396.41748,2950271271.737,1939906154884.407,11.3915
LINK,chainlink,2024-01-05T05:46:00Z,5617.718869,5945.566589,5557.253871,5821.166154,1038790761.916,1322483662331.188,-19.3576
XRP,ripple,2024-01-01T12:21:00Z,95464.334476,95295.824514,89263.957839,96599.51626,363943620.55,1835241721910.81,13.4417
DOT,polkadot,2024-01-04T20:26:00Z,23165.34209,23558.196258,22615.790622,25773.312155,4744794734.006,1954293587895.162,9.7061
LTC,litecoin,2024-01-04T14:10:00Z,90311.69801,89183.385457,81347.03352,92333.449084,688848652.733,109293640399.959,4.4099
DOT,polkadot,2024-01-03T08:01:00Z,52348.911059,51915.859384,50404.161262,53999.096665,2468888128.602,1727795426206.771,-5.4356
LTC,litecoin,2024-01-07T09:48:00Z,42896.545177,43915.37574,42604.179171,43846.939165,4006069482.802,109153051924.188,21.7673
DOT,polkadot,2024-01-05T07:50:00Z,92999.195362,96850.677847,91229.145935,96324.097405,3909585104.577,1424597068204.218,2.1734
BTC,bitcoin,2024-01-06T17:47:00Z,36192.343643,38269.128172,34876.334462,37620.007538,4628761151.242,34446979746.302,13.3088
LINK,chainlink,2024-01-06T20:23:00Z,71597.413357,71863.399012,71592.841023,75322.823293,1570687952.454,591435843210.961,-24.2688
SOL,solana,2024-01-01T23:13:00Z,106474.40084249999,68926.539444,65802.74738,70982.933895,4831430937.302,1519409166644.208,13.2857
LINK,chainlink,2024-01-01T07:02:00Z,17705.359114,18291.059295,17073.281024,18147.003046,2925165803.609,784727006039.352,15.0022
BTC,bitcoin,2024-01-02T19:31:00Z,67576.220317,71795.399036,64716.772856,70257.057674,2155041603.7,207043098594.439,6.6528
AAVE,aave,2024-01-04T00:10:00Z,48227.197658,52890.528574,47650.862582,52244.233708,1918063297.648,531164834145.708,5.0299
AAVE,aave,2024-01-02T21:25:00Z,83443.156012,79259.062497,73969.638844,83589.172822,3120916612.143,815755870578.788,-18.4898
LINK,chainlink,2024-01-01T23:31:00Z,87112.45337999999,55588.154849,54425.481095,58074.96892,920945578.994,1618263766767.546,-12.788
AAVE,aave,2024-01-03T03:22:00Z,12866.938046,13069.175184,11977.519951,13196.801644,2676925786.882,1449829623892.306,12.2169
AAVE,aave,2024-01-07T02:54:00Z,47209.446145,47904.448899,45964.40614,49398.225547,1628287508.681,649713993107.188,-7.1743
ADA,cardano,2024-01-05T09:20:00Z,671.042665,644.958528,629.005717,692.518464,4138180883.457,553050663697.902,-1.1148
LINK,chainlink,2024-01-06T08:46:00Z,80100.622082,82019.586942,80019.254742,85591.287899,3291506656.246,434149811457.162,8.3134
BTC,bitcoin,2024-01-05T08:15:00Z,29908.5947,27825.858438,27475.391471,30308.049996,4860901368.582,781951336328.808,-14.7824
BTC,bitcoin,2024-01-05T18:32:00Z,71603.119448,70098.445823,66882.134156,72208.176925,1749110730.762,274741742642.17,14.4374
LINK,chainlink,2024-01-05T17:10:00Z,13816.506986,14697.8937,13404.111441,14460.392748,348380034.503,647002439720.089,0.9272
DOGE,dogecoin,2024-01-05T10:59:00Z,932.628508,980.998139,887.644061,985.78103,3498170151.736,1743074151933.026,9.9257
DOGE,dogecoin,2024-01-07T19:01:00Z,74975.689906,78673.162966,74558.73339,82046.861359,1392440474.9,1866949077122.819,23.8517
ETH,ethereum,2024-01-02T19:14:00Z,55958.79358,54940.537416,53442.489942,58892.310372,1436392150.85,618442577172.549,13.4417
LINK,chainlink,2024-01-01T23:00:00Z,100511.832531,61182.870862,61981.527878,67007.888354,4380170830.917,1873206043517.631,-8.1534
AAVE,aave,2024-01-02T01:46:00Z,7840.457192,7710.757095,7556.718539,8148.478637,1648589135.979,1329536618705.997,-2.9281
AAVE,aave,2024-01-03T19:01:00Z,9087.723354,9741.192147,8934.09799,9697.099484,1021837390.09,1093482728548.115,-17.0492
ADA,cardano,2024-01-07T04:47:00Z,72740.82526,72730.883743,72110.777248,76826.790067,1272046474.547,994978101735.984,22.4145
SOL,solana,2024-01-04T11:32:00Z,71592.920796,77682.917225,70126.136348,78379.389061,3928525465.535,1866079340020.86,24.1194
ETH,ethereum,2024-01-03T16:37:00Z,29639.742802,29763.60176,28665.850277,31658.196929,791232312.739,1988617734306.444,-16.1269
DOGE,dogecoin,,8265.586253,8263.636932,7973.979443,8687.848592,1756651325.759,1325259734207.791,-14.1217
LTC,litecoin,2024-01-06T07:57:00Z,69347.909728,65800.320865,65988.319529,71584.550303,4489637051.397,433143145217.802,3.905
BTC,bitcoin,2024-01-06T14:23:00Z,72668.228128,70457.513136,68506.005734,74948.116355,1537241536.987,370444237729.08,-23.0625
LTC,litecoin,2024-01-05T16:13:00Z,79135.375346,79147.978679,76096.385245,79528.356121,342102024.228,781997173413.555,12.4693
DOT,polkadot,2024-01-07T08:39:00Z,74774.984967,71871.801252,70390.561058,76815.694803,977818276.544,929181735027.181,8.8192
DOT,polkadot,2024-01-02T04:10:00Z,39810.420036,40696.047539,39575.972193,45927.346947,784410948.482,677261928798.432,0.3184
AAVE,aave,2024-01-07T04:09:00Z,88258.355145,87020.431722,83932.554139,92620.683179,983353107.881,1477479048151.166,18.0558
ADA,cardano,2024-01-03T10:05:00Z,44506.016621,46405.096001,43994.810569,48462.842327,1432486288.252,323761583236.125,-16.4601
BTC,bitcoin,2024-01-07T11:42:00Z,61490.343801,62207.29502,59937.671485,63865.911254,2525048884.758,747174680678.806,16.5752
DOGE,dogecoin,2024-01-04T03:56:00Z,30442.439204,29530.376615,28256.578747,31243.777374,4198887965.374,1192647154094.77,-23.7532
ETH,ethereum,2024-01-06T11:29:00Z,79726.25316,77940.181326,77362.311097,82222.104178,3003505246.886,1778769852090.754,-20.442
AAVE,aave,2024-01-02T05:47:00Z,63545.788035,61646.667573,58334.732505,66139.252913,1279939782.477,1565717401633.319,-7.348
DOT,polkadot,2024-01-04T23:26:00Z,65543.176883,69365.982186,64852.557386,68727.6304,2109431470.183,353414587164.486,-13.4785
LINK,chainlink,2024-01-04T20:17:00Z,83693.956871,82515.990621,78147.735741,87672.161101,1478107844.194,1324697170399.606,-19.4803
DOT,polkadot,2024-01-01T16:13:00Z,60148.157883,61489.944454,57718.848108,62792.461197,747051760.977,139288465136.73,-5.2019
LINK,chainlink,2024-01-06T08:28:00Z,14383.830097,14794.897452,13555.727758,15170.366425,1062437629.352,1425730887281.643,19.101
ETH,ethereum,2024-01-07T02:24:00Z,18549.108896,18854.022121,17941.417,18946.343063,3296364320.269,476720859692.168,-5.0767
BTC,bitcoin,2024-01-01T19:32:00Z,70969.568827,68090.67845,66453.688601,71597.129418,3431151788.527,198419435563.044,5.2353
DOGE,dogecoin,2024-01-02T21:22:00Z,82626.067253,90457.664384,81924.230006,92519.203427,4548620308.698,1985771149508.886,13.3751
SOL,solana,2024-01-06T11:58:00Z,84909.231331,90465.314152,84470.385794,90630.953304,4595894563.968,656900112504.513,-6.6457
ETH,ethereum,2024-01-05T05:48:00Z,90438.099468,87699.611584,84576.067677,91949.940144,2955739434.838,1358168541430.812,-3.8595
XRP,ripple,2024-01-05T12:45:00Z,73420.227195,72760.961194,67714.060763,77730.541952,749405639.351,1082480975797.802,-10.9609
DOT,polkadot,2024-01-01T14:46:00Z,58324.844662,54188.926754,61457.766211,53276.17972,912945101.473,1839484970709.088,-4.4541
AAVE,aave,2024-01-06T14:38:00Z,62876.906251,61767.937077,59690.474996,63463.864003,3830534061.28,234004341301.698,-13.1303
SOL,solana,2024-01-02T03:09:00Z,74674.483061,73754.060008,72127.347594,79871.508479,3873232937.912,1588384881259.008,10.3913
XRP,ripple,2024-01-06T00:50:00Z,33272.61147,33490.271319,30228.331071,34791.280489,355580181.691,625657289293.904,-5.3137
BTC,bitcoin,2024-01-03T04:10:00Z,73598.251165,70602.234491,69576.207289,75445.758212,2127207034.195,1818376414249.028,15.6389
AAVE,aave,2024-01-04T04:21:00Z,2455.227144,2695.99952,2448.388738,2673.33999,4216367513.649,1658535364455.163,16.8611
LTC,litecoin,2024-01-07T05:37:00Z,67669.645608,70618.929836,63831.292471,73245.041581,2942057757.676,559189532757.132,-6.1842
ADA,cardano,2024-01-01T23:35:00Z,36355.2326985,23189.361929,20910.748357,24236.821799,1417851967.6,1367942614386.517,1.1452
XRP,ripple,2024-01-04T09:52:00Z,8577.318467,8414.964443,7976.891023,8697.087861,3268471424.661,1046570207349.693,6.3113
XRP,ripple,2024-01-05T06:38:00Z,66188.137647,66534.004816,61675.296312,70501.214846,4955823416.853,1855853720613.082,-21.3929
LINK,chainlink,2024-01-05T14:08:00Z,54934.025327,56015.462839,54896.324155,62518.280098,1967534711.679,1723679687530.207,-5.5791
ETH,ethereum,2024-01-07T03:14:00Z,70994.439418,76276.283715,70120.501913,78009.310379,2465371568.323,131828457644.563,3.9108
DOGE,dogecoin,2024-01-06T10:02:00Z,25994.048604,27039.078515,25527.810662,27757.830471,937407940.953,1882196724734.976,-10.6824
